as_of_date,etf_ticker,constituent_ticker,constituent_name,isin,sedol,shares_held,market_value,weight_pct,currency,sector,country,asset_class,instrument_type,source
2026-06-22,COPX,ASCU CN,ARIZONA SONORAN COPPER CO IN,CA04058Q1054,BMC50Y0,7171128.0,48189250.48,0.61,USD,,,,equity,web_csv
2026-06-22,COPX,NDM CN,NORTHERN DYNASTY MINERALS,CA66510M2040,2637848,22904205.0,46611157.72,0.59,USD,,,,equity,web_csv
2026-06-22,COPX,AMAK AB,AL MASANE AL KOBRA MINING CO,SA15HG50KL10,BNNVLT6,2210818.0,44753400.81,0.57,USD,,,,equity,web_csv
2026-06-22,COPX,FFM AU,FIREFLY METALS LTD,AU0000313769,BPDXXB2,31181556.0,40222137.11,0.51,USD,,,,equity,web_csv
2026-06-22,COPX,FDY CN,FARADAY COPPER CORP,CA3073571034,BLNNJN8,9121784.0,36868714.3,0.47,USD,,,,equity,web_csv
2026-06-22,COPX,SLS CN,SOLARIS RESOURCES INC,CA83419D2014,BMQ5701,3893305.0,34800952.69,0.44,USD,,,,equity,web_csv
2026-06-22,COPX,OM CN,OSISKO METALS INC,CA6882741094,BYW9WY0,24994505.0,30730948.77,0.39,USD,,,,equity,web_csv
2026-06-22,COPX,1515 JP,NITTETSU MINING CO LTD,JP3680800004,6641027,1768500.0,29062973.07,0.37,USD,,,,equity,web_csv
2026-06-22,COPX,CNL CN,COLLECTIVE MINING LTD,CA19425C1005,BN79Z49,1984948.0,27631059.64,0.35,USD,,,,equity,web_csv
2026-06-22,COPX,ARG CN,AMERIGO RESOURCES LTD,CA03074G1090,2855822,5842559.0,27495366.69,0.35,USD,,,,equity,web_csv
2026-06-22,COPX,,OTHER PAYABLE & RECEIVABLES,CASH,,20796274.21,20796274.21,0.26,USD,,,,cash,web_csv
2026-06-23,COPX,BVR AU,BELLAVISTA RESOURCES LTD,AU0000216913,BNNFYB1,2262293.0,533119.59,0.01,USD,,,,equity,web_csv
2026-06-23,COPX,,SAUDI RIYAL,,,86573.32,23061.01,0.0,USD,,,,fx,web_csv
2026-06-23,COPX,,HONG KONG DOLLAR,,,-61011.85,-7781.23,0.0,USD,,,,fx,web_csv
2026-06-23,COPX,,JAPANESE YEN,,,-18239780.0,-112901.36,-0.0,USD,,,,fx,web_csv
2026-06-23,COPX,ATYM LN,ATALAYA MINING COPPER SA,CY0106002112,BYZTVM8,5023505.0,53651078.5,0.72,USD,,,,equity,web_csv
2026-06-23,COPX,3939 HK,WANGUO GOLD GROUP LTD,KYG9430L1150,BV106D0,49574760.0,52540684.82,0.71,USD,,,,equity,web_csv
2026-06-23,COPX,IE,IVANHOE ELECTRIC INC / US,US46578C1080,BPF0KH6,5120017.0,51558571.19,0.69,USD,,,,equity,web_csv
2026-06-23,COPX,DVP AU,DEVELOP GLOBAL LTD,AU0000179707,BNVQGB0,10841392.0,49142774.54,0.66,USD,,,,equity,web_csv
2026-06-23,COPX,NDM CN,NORTHERN DYNASTY MINERALS,CA66510M2040,2637848,22904205.0,44848522.56,0.6,USD,,,,equity,web_csv
2026-06-23,COPX,ASCU CN,ARIZONA SONORAN COPPER CO IN,CA04058Q1054,BMC50Y0,7171128.0,43842501.17,0.59,USD,,,,equity,web_csv
2026-06-23,COPX,AMAK AB,AL MASANE AL KOBRA MINING CO,SA15HG50KL10,BNNVLT6,2210818.0,43579161.98,0.59,USD,,,,equity,web_csv
2026-06-23,COPX,FFM AU,FIREFLY METALS LTD,AU0000313769,BPDXXB2,31181556.0,37280674.32,0.5,USD,,,,equity,web_csv
2026-06-23,COPX,FDY CN,FARADAY COPPER CORP,CA3073571034,BLNNJN8,9121784.0,35851068.65,0.48,USD,,,,equity,web_csv
2026-06-23,COPX,SLS CN,SOLARIS RESOURCES INC,CA83419D2014,BMQ5701,3893305.0,33126342.24,0.45,USD,,,,equity,web_csv
2026-06-23,COPX,OM CN,OSISKO METALS INC,CA6882741094,BYW9WY0,24994505.0,29400122.1,0.4,USD,,,,equity,web_csv
2026-06-23,COPX,1515 JP,NITTETSU MINING CO LTD,JP3680800004,6641027,1768500.0,27191693.23,0.37,USD,,,,equity,web_csv
2026-06-23,COPX,CNL CN,COLLECTIVE MINING LTD,CA19425C1005,BN79Z49,1984948.0,25808867.81,0.35,USD,,,,equity,web_csv
2026-06-23,COPX,ARG CN,AMERIGO RESOURCES LTD,CA03074G1090,2855822,5842559.0,25720016.73,0.35,USD,,,,equity,web_csv
2026-06-23,COPX,,OTHER PAYABLE & RECEIVABLES,CASH,,15362799.43,15362799.43,0.21,USD,,,,cash,web_csv
2026-06-23,COPX,BHP AU,BHP GROUP LTD,AU000000BHP4,6144690,9496741.0,394405783.74,5.31,USD,,,,equity,web_csv
2026-06-23,COPX,KGH PW,KGHM POLSKA MIEDZ SA,PLKGHM000017,5263251,4257301.0,393870898.78,5.3,USD,,,,equity,web_csv
2026-06-23,COPX,TECK/B CN,TECK RESOURCES LTD-CLS B,CA8787422044,2879327,6591914.0,393402270.27,5.3,USD,,,,equity,web_csv
2026-06-23,COPX,HBM CN,HUDBAY MINERALS INC,CA4436281022,B05BDX1,15303643.0,388479164.44,5.23,USD,,,,equity,web_csv
2026-06-23,COPX,ANTO LN,ANTOFAGASTA PLC,GB0000456144,0045614,7478047.0,369218019.78,4.97,USD,,,,equity,web_csv
2026-06-23,COPX,FM CN,FIRST QUANTUM MINERALS LTD,CA3359341052,2347608,13384876.0,367960352.37,4.96,USD,,,,equity,web_csv
2026-06-23,COPX,SCCO,SOUTHERN COPPER CORP,US84265V1052,2823777,2045410.0,365248863.7,4.92,USD,,,,equity,web_csv
2026-06-23,COPX,BOL SS,BOLIDEN AB,SE0020050417,BPYTZ57,6410344.0,362863353.33,4.89,USD,,,,equity,web_csv
2026-06-23,COPX,FCX,FREEPORT-MCMORAN INC,US35671D8570,2352118,5583155.0,359555182.0,4.84,USD,,,,equity,web_csv
2026-06-23,COPX,GLEN LN,GLENCORE PLC,JE00B4T3BW64,B4T3BW6,50418111.0,356292687.93,4.8,USD,,,,equity,web_csv
2026-06-23,COPX,LUN CN,LUNDIN MINING CORP,CA5503721063,2866857,12751191.0,311830499.4,4.2,USD,,,,equity,web_csv
2026-06-23,COPX,2899 HK,ZIJIN MINING GROUP CO LTD-H,CNE100000502,6725299,78857535.0,297290965.91,4.0,USD,,,,equity,web_csv
2026-06-23,COPX,5713 JP,SUMITOMO METAL MINING CO LTD,JP3402600005,6858849,5509488.0,281382720.98,3.79,USD,,,,equity,web_csv
2026-06-23,COPX,SFR AU,SANDFIRE RESOURCES LTD,AU000000SFR8,6739739,19576368.0,270418435.28,3.64,USD,,,,equity,web_csv
2026-06-23,COPX,CS CN,CAPSTONE COPPER CORP,CA14071L1085,BMY5XY9,27757282.0,268823826.38,3.62,USD,,,,equity,web_csv
2026-06-23,COPX,IVN CN,IVANHOE MINES LTD-CL A,CA46579R1047,BD73C40,33142508.0,257483263.42,3.47,USD,,,,equity,web_csv
2026-06-23,COPX,NDA GR,AURUBIS AG,DE0006766504,5485527,1069339.0,238931916.25,3.22,USD,,,,equity,web_csv
2026-06-23,COPX,358 HK,JIANGXI COPPER CO LTD-H,CNE1000003K3,6000305,42671801.0,197987491.28,2.67,USD,,,,equity,web_csv
2026-06-23,COPX,2099 HK,CHINA GOLD INTERNATIONAL RES,CA16890P1036,B60FNV8,10070500.0,167865213.18,2.26,USD,,,,equity,web_csv
2026-06-23,COPX,1208 HK,MMG LTD,HK1208013172,6728793,167102360.0,163033969.82,2.2,USD,,,,equity,web_csv
2026-06-23,COPX,5711 JP,MITSUBISHI MATERIALS CORP,JP3903000002,6597089,5235161.0,150034325.34,2.02,USD,,,,equity,web_csv
2026-06-23,COPX,ERO CN,ERO COPPER CORP,CA2960061091,BF02Z72,4135924.0,114777535.2,1.55,USD,,,,equity,web_csv
2026-06-23,COPX,NGEX CN,NGEX MINERALS LTD,CA62930A1021,BVBCQW5,5873581.0,102681655.52,1.38,USD,,,,equity,web_csv
2026-06-23,COPX,TGB,TASEKO MINES LTD,CA8765111064,2592066,15157603.0,101404364.07,1.37,USD,,,,equity,web_csv
2026-06-23,COPX,1258 HK,CHINA NONFERROUS MINING CORP,HK0000112026,B890GY2,54659700.0,91809390.38,1.24,USD,,,,equity,web_csv
2026-06-23,COPX,ALS CN,ALTIUS MINERALS CORPORATION,CA0209361009,2122355,1955528.0,81898710.96,1.1,USD,,,,equity,web_csv
2026-06-23,COPX,,CASH,CASH,,6583609.11,6583609.11,0.09,USD,,,,cash,web_csv
2026-06-24,COPX,,CASH,CASH,,6583798.4,6583798.4,0.09,USD,,,,cash,web_csv
2026-06-24,COPX,BVR AU,BELLAVISTA RESOURCES LTD,AU0000216913,BNNFYB1,2262293.0,514565.04,0.01,USD,,,,equity,web_csv
2026-06-24,COPX,,SAUDI RIYAL,,,86573.32,23059.16,0.0,USD,,,,fx,web_csv
2026-06-24,COPX,,HONG KONG DOLLAR,,,-61011.85,-7781.93,0.0,USD,,,,fx,web_csv
2026-06-24,COPX,,JAPANESE YEN,,,-18239780.0,-112726.92,-0.0,USD,,,,fx,web_csv
2026-06-24,COPX,BHP AU,BHP GROUP LTD,AU000000BHP4,6144690,9496741.0,389465547.44,5.47,USD,,,,equity,web_csv
2026-06-24,COPX,TECK/B CN,TECK RESOURCES LTD-CLS B,CA8787422044,2879327,6591914.0,380152299.14,5.34,USD,,,,equity,web_csv
2026-06-24,COPX,KGH PW,KGHM POLSKA MIEDZ SA,PLKGHM000017,5263251,4257301.0,364914730.24,5.13,USD,,,,equity,web_csv
2026-06-24,COPX,ANTO LN,ANTOFAGASTA PLC,GB0000456144,0045614,7478047.0,358831429.94,5.04,USD,,,,equity,web_csv
2026-06-24,COPX,SCCO,SOUTHERN COPPER CORP,US84265V1052,2823777,2045410.0,351483254.4,4.94,USD,,,,equity,web_csv
2026-06-24,COPX,HBM CN,HUDBAY MINERALS INC,CA4436281022,B05BDX1,15303643.0,350850643.51,4.93,USD,,,,equity,web_csv
2026-06-24,COPX,BOL SS,BOLIDEN AB,SE0020050417,BPYTZ57,6410344.0,347935843.31,4.89,USD,,,,equity,web_csv
2026-06-24,COPX,GLEN LN,GLENCORE PLC,JE00B4T3BW64,B4T3BW6,50418111.0,345793501.81,4.86,USD,,,,equity,web_csv
2026-06-24,COPX,FM CN,FIRST QUANTUM MINERALS LTD,CA3359341052,2347608,13384876.0,345394932.42,4.86,USD,,,,equity,web_csv
2026-06-24,COPX,FCX,FREEPORT-MCMORAN INC,US35671D8570,2352118,5583155.0,345262305.2,4.85,USD,,,,equity,web_csv
2026-06-24,COPX,2899 HK,ZIJIN MINING GROUP CO LTD-H,CNE100000502,6725299,78857535.0,296110536.77,4.16,USD,,,,equity,web_csv
2026-06-24,COPX,LUN CN,LUNDIN MINING CORP,CA5503721063,2866857,12751191.0,294034415.22,4.13,USD,,,,equity,web_csv
2026-06-24,COPX,5713 JP,SUMITOMO METAL MINING CO LTD,JP3402600005,6858849,5509488.0,270869114.3,3.81,USD,,,,equity,web_csv
2026-06-24,COPX,SFR AU,SANDFIRE RESOURCES LTD,AU000000SFR8,6739739,19576368.0,265407973.64,3.73,USD,,,,equity,web_csv
2026-06-24,COPX,CS CN,CAPSTONE COPPER CORP,CA14071L1085,BMY5XY9,27757282.0,251621325.44,3.54,USD,,,,equity,web_csv
2026-06-24,COPX,IVN CN,IVANHOE MINES LTD-CL A,CA46579R1047,BD73C40,33142508.0,239001198.72,3.36,USD,,,,equity,web_csv
2026-06-24,COPX,NDA GR,AURUBIS AG,DE0006766504,5485527,1069339.0,226417155.8,3.18,USD,,,,equity,web_csv
2026-06-24,COPX,358 HK,JIANGXI COPPER CO LTD-H,CNE1000003K3,6000305,42671801.0,189514567.34,2.66,USD,,,,equity,web_csv
2026-06-24,COPX,2099 HK,CHINA GOLD INTERNATIONAL RES,CA16890P1036,B60FNV8,10070500.0,165568155.15,2.33,USD,,,,equity,web_csv
2026-06-24,COPX,1208 HK,MMG LTD,HK1208013172,6728793,167102360.0,159425225.48,2.24,USD,,,,equity,web_csv
2026-06-24,COPX,5711 JP,MITSUBISHI MATERIALS CORP,JP3903000002,6597089,5235161.0,147505324.3,2.07,USD,,,,equity,web_csv
2026-06-24,COPX,ERO CN,ERO COPPER CORP,CA2960061091,BF02Z72,4135924.0,109108355.64,1.53,USD,,,,equity,web_csv
2026-06-24,COPX,NGEX CN,NGEX MINERALS LTD,CA62930A1021,BVBCQW5,5873581.0,97456531.29,1.37,USD,,,,equity,web_csv
2026-06-24,COPX,TGB,TASEKO MINES LTD,CA8765111064,2592066,15157603.0,96553931.11,1.36,USD,,,,equity,web_csv
2026-06-24,COPX,1258 HK,CHINA NONFERROUS MINING CORP,HK0000112026,B890GY2,54659700.0,89586636.18,1.26,USD,,,,equity,web_csv
2026-06-24,COPX,ALS CN,ALTIUS MINERALS CORPORATION,CA0209361009,2122355,1955528.0,79860624.57,1.12,USD,,,,equity,web_csv
2026-06-24,COPX,3939 HK,WANGUO GOLD GROUP LTD,KYG9430L1150,BV106D0,49574760.0,51786597.84,0.73,USD,,,,equity,web_csv
2026-06-24,COPX,ATYM LN,ATALAYA MINING COPPER SA,CY0106002112,BYZTVM8,5023505.0,51776456.24,0.73,USD,,,,equity,web_csv
2026-06-24,COPX,DVP AU,DEVELOP GLOBAL LTD,AU0000179707,BNVQGB0,10841392.0,48795044.12,0.69,USD,,,,equity,web_csv
2026-06-24,COPX,IE,IVANHOE ELECTRIC INC / US,US46578C1080,BPF0KH6,5120017.0,48076959.63,0.68,USD,,,,equity,web_csv
2026-06-24,COPX,AMAK AB,AL MASANE AL KOBRA MINING CO,SA15HG50KL10,BNNVLT6,2210818.0,42957376.17,0.6,USD,,,,equity,web_csv
2026-06-24,COPX,NDM CN,NORTHERN DYNASTY MINERALS,CA66510M2040,2637848,22904205.0,41654243.55,0.59,USD,,,,equity,web_csv
2026-06-24,COPX,ASCU CN,ARIZONA SONORAN COPPER CO IN,CA04058Q1054,BMC50Y0,7171128.0,39628394.03,0.56,USD,,,,equity,web_csv
2026-06-24,COPX,FFM AU,FIREFLY METALS LTD,AU0000313769,BPDXXB2,31181556.0,39007839.64,0.55,USD,,,,equity,web_csv
2026-06-24,COPX,FDY CN,FARADAY COPPER CORP,CA3073571034,BLNNJN8,9121784.0,35291949.47,0.5,USD,,,,equity,web_csv
2026-06-24,COPX,SLS CN,SOLARIS RESOURCES INC,CA83419D2014,BMQ5701,3893305.0,30672950.25,0.43,USD,,,,equity,web_csv
2026-06-24,COPX,OM CN,OSISKO METALS INC,CA6882741094,BYW9WY0,24994505.0,27729746.09,0.39,USD,,,,equity,web_csv
2026-06-24,COPX,1515 JP,NITTETSU MINING CO LTD,JP3680800004,6641027,1768500.0,26701557.43,0.38,USD,,,,equity,web_csv
2026-06-24,COPX,CNL CN,COLLECTIVE MINING LTD,CA19425C1005,BN79Z49,1984948.0,24558356.75,0.34,USD,,,,equity,web_csv
2026-06-24,COPX,ARG CN,AMERIGO RESOURCES LTD,CA03074G1090,2855822,5842559.0,24163657.28,0.34,USD,,,,equity,web_csv
2026-06-24,COPX,,OTHER PAYABLE & RECEIVABLES,CASH,,15211622.7,15211622.7,0.21,USD,,,,cash,web_csv
2026-06-25,COPX,ATYM LN,ATALAYA MINING COPPER SA,CY0106002112,BYZTVM8,5023505.0,52174770.65,0.73,USD,,,,equity,web_csv
2026-06-25,COPX,IE,IVANHOE ELECTRIC INC / US,US46578C1080,BPF0KH6,5120017.0,47872158.95,0.67,USD,,,,equity,web_csv
2026-06-25,COPX,3939 HK,WANGUO GOLD GROUP LTD,KYG9430L1150,BV106D0,49574760.0,47546751.93,0.67,USD,,,,equity,web_csv
2026-06-25,COPX,DVP AU,DEVELOP GLOBAL LTD,AU0000179707,BNVQGB0,10841392.0,45830848.27,0.64,USD,,,,equity,web_csv
2026-06-25,COPX,AMAK AB,AL MASANE AL KOBRA MINING CO,SA15HG50KL10,BNNVLT6,2210818.0,42362873.87,0.59,USD,,,,equity,web_csv
2026-06-25,COPX,NDM CN,NORTHERN DYNASTY MINERALS,CA66510M2040,2637848,22904205.0,41284819.43,0.58,USD,,,,equity,web_csv
2026-06-25,COPX,FFM AU,FIREFLY METALS LTD,AU0000313769,BPDXXB2,31181556.0,37477313.97,0.53,USD,,,,equity,web_csv
2026-06-25,COPX,FDY CN,FARADAY COPPER CORP,CA3073571034,BLNNJN8,9121784.0,34939274.75,0.49,USD,,,,equity,web_csv
2026-06-25,COPX,SLS CN,SOLARIS RESOURCES INC,CA83419D2014,BMQ5701,3893305.0,31579562.47,0.44,USD,,,,equity,web_csv
2026-06-25,COPX,OM CN,OSISKO METALS INC,CA6882741094,BYW9WY0,24994505.0,29213785.11,0.41,USD,,,,equity,web_csv
2026-06-25,COPX,1515 JP,NITTETSU MINING CO LTD,JP3680800004,6641027,1768500.0,26220662.46,0.37,USD,,,,equity,web_csv
2026-06-25,COPX,CNL CN,COLLECTIVE MINING LTD,CA19425C1005,BN79Z49,1984948.0,24905314.81,0.35,USD,,,,equity,web_csv
2026-06-25,COPX,ARG CN,AMERIGO RESOURCES LTD,CA03074G1090,2855822,5842559.0,24723661.04,0.35,USD,,,,equity,web_csv
2026-06-25,COPX,,OTHER PAYABLE & RECEIVABLES,CASH,,15340571.54,15340571.54,0.22,USD,,,,cash,web_csv
2026-06-25,COPX,HBM CN,HUDBAY MINERALS INC,CA4436281022,B05BDX1,17039055.98,400347331.75,5.63,USD,,,,equity,web_csv
2026-06-25,COPX,TECK/B CN,TECK RESOURCES LTD-CLS B,CA8787422044,2879327,6591914.0,388900879.46,5.46,USD,,,,equity,web_csv
2026-06-25,COPX,BHP AU,BHP GROUP LTD,AU000000BHP4,6144690,9496741.0,383884287.71,5.39,USD,,,,equity,web_csv
2026-06-25,COPX,ANTO LN,ANTOFAGASTA PLC,GB0000456144,0045614,7478047.0,374563984.25,5.26,USD,,,,equity,web_csv
2026-06-25,COPX,KGH PW,KGHM POLSKA MIEDZ SA,PLKGHM000017,5263251,4257301.0,372762723.08,5.24,USD,,,,equity,web_csv
2026-06-25,COPX,BOL SS,BOLIDEN AB,SE0020050417,BPYTZ57,6410344.0,357426281.13,5.02,USD,,,,equity,web_csv
2026-06-25,COPX,SCCO,SOUTHERN COPPER CORP,US84265V1052,2823777,2045410.0,357394489.3,5.02,USD,,,,equity,web_csv
2026-06-25,COPX,FM CN,FIRST QUANTUM MINERALS LTD,CA3359341052,2347608,13384876.0,352846159.08,4.96,USD,,,,equity,web_csv
2026-06-25,COPX,FCX,FREEPORT-MCMORAN INC,US35671D8570,2352118,5583155.0,350622134.0,4.93,USD,,,,equity,web_csv
2026-06-25,COPX,GLEN LN,GLENCORE PLC,JE00B4T3BW64,B4T3BW6,50418111.0,347013171.87,4.88,USD,,,,equity,web_csv
2026-06-25,COPX,LUN CN,LUNDIN MINING CORP,CA5503721063,2866857,12751191.0,301216305.62,4.23,USD,,,,equity,web_csv
2026-06-25,COPX,2899 HK,ZIJIN MINING GROUP CO LTD-H,CNE100000502,6725299,78857535.0,282009409.99,3.96,USD,,,,equity,web_csv
2026-06-25,COPX,5713 JP,SUMITOMO METAL MINING CO LTD,JP3402600005,6858849,5509488.0,260803560.73,3.67,USD,,,,equity,web_csv
2026-06-25,COPX,SFR AU,SANDFIRE RESOURCES LTD,AU000000SFR8,6739739,19576368.0,256519790.67,3.6,USD,,,,equity,web_csv
2026-06-25,COPX,CS CN,CAPSTONE COPPER CORP,CA14071L1085,BMY5XY9,27757282.0,255243867.57,3.59,USD,,,,equity,web_csv
2026-06-25,COPX,IVN CN,IVANHOE MINES LTD-CL A,CA46579R1047,BD73C40,33142508.0,244324632.11,3.43,USD,,,,equity,web_csv
2026-06-25,COPX,NDA GR,AURUBIS AG,DE0006766504,5485527,1069339.0,228831246.76,3.22,USD,,,,equity,web_csv
2026-06-25,COPX,358 HK,JIANGXI COPPER CO LTD-H,CNE1000003K3,6000305,42671801.0,176983957.98,2.49,USD,,,,equity,web_csv
2026-06-25,COPX,2099 HK,CHINA GOLD INTERNATIONAL RES,CA16890P1036,B60FNV8,10070500.0,151813678.54,2.13,USD,,,,equity,web_csv
2026-06-25,COPX,1208 HK,MMG LTD,HK1208013172,6728793,167102360.0,149397384.64,2.1,USD,,,,equity,web_csv
2026-06-25,COPX,5711 JP,MITSUBISHI MATERIALS CORP,JP3903000002,6597089,5235161.0,143256957.16,2.01,USD,,,,equity,web_csv
2026-06-25,COPX,ERO CN,ERO COPPER CORP,CA2960061091,BF02Z72,4135924.0,108825544.71,1.53,USD,,,,equity,web_csv
2026-06-25,COPX,NGEX CN,NGEX MINERALS LTD,CA62930A1021,BVBCQW5,5873581.0,100536352.13,1.41,USD,,,,equity,web_csv
2026-06-25,COPX,TGB,TASEKO MINES LTD,CA8765111064,2592066,15157603.0,99585451.71,1.4,USD,,,,equity,web_csv
2026-06-25,COPX,ALS CN,ALTIUS MINERALS CORPORATION,CA0209361009,2122355,1955528.0,82310483.25,1.16,USD,,,,equity,web_csv
2026-06-25,COPX,1258 HK,CHINA NONFERROUS MINING CORP,HK0000112026,B890GY2,54659700.0,80517748.3,1.13,USD,,,,equity,web_csv
2026-06-25,COPX,,CASH,CASH,,6397799.05,6397799.05,0.09,USD,,,,cash,web_csv
2026-06-25,COPX,BVR AU,BELLAVISTA RESOURCES LTD,AU0000216913,BNNFYB1,2262293.0,507871.26,0.01,USD,,,,equity,web_csv
2026-06-25,COPX,,HONG KONG DOLLAR,,,-61011.85,-7781.38,0.0,USD,,,,fx,web_csv
2026-06-25,COPX,,CANADIAN DOLLAR,,,-35031.87,-24665.99,0.0,USD,,,,fx,web_csv
2026-06-25,COPX,,JAPANESE YEN,,,-18239780.0,-112821.06,-0.0,USD,,,,fx,web_csv
2026-06-26,COPX,BVR AU,BELLAVISTA RESOURCES LTD,AU0000216913,BNNFYB1,2262293.0,530772.52,0.01,USD,,,,equity,web_csv
2026-06-26,COPX,,CASH,CASH,,267857.59,267857.59,0.0,USD,,,,cash,web_csv
2026-06-26,COPX,,HONG KONG DOLLAR,,,-61011.85,-7780.39,0.0,USD,,,,fx,web_csv
2026-06-26,COPX,,CANADIAN DOLLAR,,,-15277.34,-10759.07,0.0,USD,,,,fx,web_csv
2026-06-26,COPX,,JAPANESE YEN,,,-79897710.0,-494003.83,-0.01,USD,,,,fx,web_csv
2026-06-26,COPX,,OTHER PAYABLE & RECEIVABLES,CASH,,-2285320.92,-2285320.92,-0.03,USD,,,,cash,web_csv
2026-06-26,COPX,3939 HK,WANGUO GOLD GROUP LTD,KYG9430L1150,BV106D0,49574760.0,48362535.66,0.69,USD,,,,equity,web_csv
2026-06-26,COPX,IE,IVANHOE ELECTRIC INC / US,US46578C1080,BPF0KH6,5120017.0,47001756.06,0.67,USD,,,,equity,web_csv
2026-06-26,COPX,DVP AU,DEVELOP GLOBAL LTD,AU0000179707,BNVQGB0,10841392.0,46532469.1,0.66,USD,,,,equity,web_csv
2026-06-26,COPX,NDM CN,NORTHERN DYNASTY MINERALS,CA66510M2040,2637848,22904205.0,43067873.76,0.61,USD,,,,equity,web_csv
2026-06-26,COPX,AMAK AB,AL MASANE AL KOBRA MINING CO,SA15HG50KL10,BNNVLT6,2210818.0,42358361.54,0.6,USD,,,,equity,web_csv
2026-06-26,COPX,FDY CN,FARADAY COPPER CORP,CA3073571034,BLNNJN8,9121784.0,36231460.09,0.51,USD,,,,equity,web_csv
2026-06-26,COPX,FFM AU,FIREFLY METALS LTD,AU0000313769,BPDXXB2,31181556.0,35933119.32,0.51,USD,,,,equity,web_csv
2026-06-26,COPX,SLS CN,SOLARIS RESOURCES INC,CA83419D2014,BMQ5701,3893305.0,32408792.63,0.46,USD,,,,equity,web_csv
2026-06-26,COPX,OM CN,OSISKO METALS INC,CA6882741094,BYW9WY0,24994505.0,30276100.29,0.43,USD,,,,equity,web_csv
2026-06-26,COPX,CNL CN,COLLECTIVE MINING LTD,CA19425C1005,BN79Z49,1984948.0,25679421.64,0.36,USD,,,,equity,web_csv
2026-06-26,COPX,1515 JP,NITTETSU MINING CO LTD,JP3680800004,6641027,1768500.0,24985454.6,0.35,USD,,,,equity,web_csv
2026-06-26,COPX,ARG CN,AMERIGO RESOURCES LTD,CA03074G1090,2855822,5842559.0,24893469.45,0.35,USD,,,,equity,web_csv
2026-06-26,COPX,HBM CN,HUDBAY MINERALS INC,CA4436281022,B05BDX1,17039055.98,396471995.1,5.63,USD,,,,equity,web_csv
2026-06-26,COPX,BHP AU,BHP GROUP LTD,AU000000BHP4,6144690,9496741.0,386574902.59,5.49,USD,,,,equity,web_csv
2026-06-26,COPX,TECK/B CN,TECK RESOURCES LTD-CLS B,CA8787422044,2879327,6591914.0,383737181.76,5.45,USD,,,,equity,web_csv
2026-06-26,COPX,ANTO LN,ANTOFAGASTA PLC,GB0000456144,0045614,7478047.0,377554511.29,5.36,USD,,,,equity,web_csv
2026-06-26,COPX,KGH PW,KGHM POLSKA MIEDZ SA,PLKGHM000017,5263251,4257301.0,370797731.3,5.26,USD,,,,equity,web_csv
2026-06-26,COPX,BOL SS,BOLIDEN AB,SE0020050417,BPYTZ57,6410344.0,353909591.48,5.02,USD,,,,equity,web_csv
2026-06-26,COPX,FM CN,FIRST QUANTUM MINERALS LTD,CA3359341052,2347608,13384876.0,351601024.54,4.99,USD,,,,equity,web_csv
2026-06-26,COPX,SCCO,SOUTHERN COPPER CORP,US84265V1052,2823777,2045410.0,350296916.6,4.97,USD,,,,equity,web_csv
2026-06-26,COPX,FCX,FREEPORT-MCMORAN INC,US35671D8570,2352118,5583155.0,348668029.75,4.95,USD,,,,equity,web_csv
2026-06-26,COPX,GLEN LN,GLENCORE PLC,JE00B4T3BW64,B4T3BW6,50418111.0,342531701.84,4.86,USD,,,,equity,web_csv
2026-06-26,COPX,LUN CN,LUNDIN MINING CORP,CA5503721063,2866857,12751191.0,302896350.17,4.3,USD,,,,equity,web_csv
2026-06-26,COPX,2899 HK,ZIJIN MINING GROUP CO LTD-H,CNE100000502,6725299,78857535.0,276140901.09,3.92,USD,,,,equity,web_csv
2026-06-26,COPX,5713 JP,SUMITOMO METAL MINING CO LTD,JP3402600005,6858849,5509488.0,260085577.52,3.69,USD,,,,equity,web_csv
2026-06-26,COPX,SFR AU,SANDFIRE RESOURCES LTD,AU000000SFR8,6739739,19576368.0,255178889.65,3.62,USD,,,,equity,web_csv
2026-06-26,COPX,CS CN,CAPSTONE COPPER CORP,CA14071L1085,BMY5XY9,27757282.0,249042411.83,3.53,USD,,,,equity,web_csv
2026-06-26,COPX,IVN CN,IVANHOE MINES LTD-CL A,CA46579R1047,BD73C40,33142508.0,248810968.89,3.53,USD,,,,equity,web_csv
2026-06-26,COPX,NDA GR,AURUBIS AG,DE0006766504,5485527,1069339.0,224936734.43,3.19,USD,,,,equity,web_csv
2026-06-26,COPX,358 HK,JIANGXI COPPER CO LTD-H,CNE1000003K3,6000305,42671801.0,170104950.97,2.41,USD,,,,equity,web_csv
2026-06-26,COPX,2099 HK,CHINA GOLD INTERNATIONAL RES,CA16890P1036,B60FNV8,10070500.0,149097465.49,2.12,USD,,,,equity,web_csv
2026-06-26,COPX,1208 HK,MMG LTD,HK1208013172,6728793,167102360.0,144264096.31,2.05,USD,,,,equity,web_csv
2026-06-26,COPX,5711 JP,MITSUBISHI MATERIALS CORP,JP3903000002,6597089,5235161.0,141224889.13,2.0,USD,,,,equity,web_csv
2026-06-26,COPX,ERO CN,ERO COPPER CORP,CA2960061091,BF02Z72,4135924.0,109547590.86,1.55,USD,,,,equity,web_csv
2026-06-26,COPX,NGEX CN,NGEX MINERALS LTD,CA62930A1021,BVBCQW5,5873581.0,102088086.96,1.45,USD,,,,equity,web_csv
